time.yy,time.mm,time.dd,time.hh,tre200h0,ure200h0,fkl010h0,fkl010h1,dkl010h0,skycover,gls,str.diffus,str.direkt
2060,6,24,15,22.8,35.9,3.2,8.1,255,69,487,380,137
2060,6,24,16,22.5,34.8,3.6,8.9,260,67,362,321,62
2060,6,24,17,22.2,37.5,3,7.9,262,65,295,254,79
2060,6,24,18,21.8,39,2.4,6.1,275,62,180,152,78
2060,6,24,19,21,42,2.1,4.8,287,65,25,25,0
2060,6,24,20,20.2,45.6,1.5,4.9,270,67,0,0,0
2060,6,24,21,20,45.6,1.4,3.3,266,69,0,0,0
2060,6,24,22,19.4,48.7,1.1,3.7,292,71,0,0,0
2060,6,24,23,18.7,51.6,1,1.7,349,73,0,0,0
2060,6,25,0,18.2,54.5,0.7,1.2,360,75,0,0,0
2060,6,25,1,17.3,58.2,0.6,1.2,27,77,0,0,0
2060,6,25,2,16.8,63.1,0.2,0.8,333,79,0,0,0
2060,6,25,3,16.2,65.8,0.3,0.8,90,81,1,0,0
2060,6,25,4,16,66.7,0.3,2,18,83,32,0,0
2060,6,25,5,16.4,66.3,0.1,0.8,0,85,110,17,0
2060,6,25,6,17,65,0.6,1.7,198,88,205,98,480
2060,6,25,7,18.2,62.2,0.6,2.1,207,85,289,142,382
2060,6,25,8,19.5,57.3,0.8,3.1,243,83,401,233,312
2060,6,25,9,20.3,52.2,1.4,4.5,225,81,600,262,499
2060,6,25,10,21.8,43.1,2.1,7,243,79,886,221,843
2060,6,25,11,22.8,39.3,2.8,7.4,241,77,1001,335,767
2060,6,25,12,23.3,38.7,3,8.5,255,75,518,437,89
2060,6,25,13,23.4,38.8,2.6,6.1,234,73,348,338,12
2060,6,25,14,23.8,39.7,2.4,6,245,71,340,332,8
2060,6,25,15,24.5,39.6,2.4,7.1,263,69,507,367,179
2060,6,25,16,25,39.5,2,5.7,212,67,308,285,35
2060,6,25,17,25,42.6,3,6,196,65,114,114,0
2060,6,25,18,24.4,46.2,2.3,5.5,214,62,54,54,0
2060,6,25,19,23.7,48.5,0.7,2.3,207,57,14,14,0
2060,6,25,20,22.8,53.4,0.5,1.4,112,52,0,0,0
2060,6,25,21,21.7,60,0.6,1.6,90,47,0,0,0
2060,6,25,22,20.8,65.1,0.7,1.6,72,42,0,0,0
2060,6,25,23,20.6,66,0.5,1.4,90,36,0,0,0
2060,6,26,0,20.4,66.8,0.8,2.4,164,31,0,0,0
2060,6,26,1,19.9,70,0.4,1.3,166,26,0,0,0
2060,6,26,2,19.2,73.4,0.9,1.7,159,21,0,0,0
2060,6,26,3,18.5,75.1,0.7,2,153,16,1,0,0
2060,6,26,4,18.3,74.8,0.7,1.2,135,10,29,0,0
2060,6,26,5,19.1,73.1,0.6,1.6,149,5,203,17,0
2060,6,26,6,20.8,67.8,0.6,1.6,202,0,385,63,407
2060,6,26,7,22.1,60.2,0.7,2.4,243,8,566,95,615
2060,6,26,8,24.5,53.9,1.1,4.2,36,17,736,102,752
2060,6,26,9,26,47.6,1.2,4.3,53,25,870,135,787
2060,6,26,10,27.7,44.2,0.9,3.9,49,33,967,210,745
2060,6,26,11,28.8,41.8,1.2,3.8,80,42,1009,311,804
2060,6,26,12,30.2,36.6,1.1,4,45,50,998,206,871
2060,6,26,13,31,32.5,1.4,5.4,42,44,938,277,729
2060,6,26,14,31.9,26.2,1.2,4.6,49,38,833,314,602
2060,6,26,15,32.5,26.3,1.1,4.1,41,31,687,302,492
2060,6,26,16,32.8,25.8,1.3,4.5,70,25,512,313,301
2060,6,26,17,32,32.6,1.4,3.9,102,19,325,244,155
2060,6,26,18,31,36,0.9,2.2,69,12,144,138,13
2060,6,26,19,30.4,36.7,2.7,4.4,54,11,19,19,0
2060,6,26,20,27.7,46.9,2.1,3.5,53,10,0,0,0
2060,6,26,21,25.9,54,1.2,2.5,52,9,0,0,0
2060,6,26,22,25,59.2,1.3,2.9,48,8,0,0,0
2060,6,26,23,24.5,57,3.1,4.5,46,7,0,0,0
2060,6,27,0,23.6,57.4,2,4.6,45,6,0,0,0
2060,6,27,1,22.5,68.4,1.5,2.6,42,5,0,0,0
2060,6,27,2,21.6,70.7,1.2,3.1,52,4,0,0,0
2060,6,27,3,21,71.2,0.3,1.4,90,3,1,0,0
2060,6,27,4,20.9,69.6,0.7,2,27,2,27,0,0
2060,6,27,5,21.7,68.5,0.7,2.1,39,1,203,16,0
2060,6,27,6,23.1,65.1,0.5,1.7,214,0,382,63,405
2060,6,27,7,24.9,59.6,0.6,2.4,166,0,557,94,615
2060,6,27,8,26.8,51.4,0.9,2.4,203,0,715,100,757
2060,6,27,9,28.5,47.3,1.1,3.2,221,0,851,133,790
2060,6,27,10,30.6,42.6,1.3,3.7,194,0,946,201,757
2060,6,27,11,32.2,38.4,1.1,4.1,209,0,988,234,869
2060,6,27,12,33.5,36,1.6,4.8,232,0,977,228,824
2060,6,27,13,34.4,33.3,1.8,5.5,220,6,909,319,651
2060,6,27,14,35.2,31.4,0.8,3,187,12,798,343,529
2060,6,27,15,35.1,31.8,1.1,3.6,197,19,657,350,393
2060,6,27,16,35.4,31.1,1.5,3.8,216,25,486,325,243
2060,6,27,17,35.1,31,1.2,4,211,31,303,244,113
2060,6,27,18,33.6,37.1,0.8,2.8,166,38,94,94,0
2060,6,27,19,31.9,44.1,0.7,3,68,35,16,16,0
2060,6,27,20,30.7,50.2,0.9,2,54,33,0,0,0
2060,6,27,21,29.8,53.9,0.4,1.5,146,31,0,0,0
2060,6,27,22,28.7,55.8,2,4.7,47,29,0,0,0
2060,6,27,23,27.8,60,1.1,3.5,77,27,0,0,0
2060,6,28,0,26.6,63.1,0.4,1.3,198,25,0,0,0
2060,6,28,1,26.3,63.4,1.4,3.4,36,23,0,0,0
2060,6,28,2,25.6,64.1,0.9,1.8,36,21,0,0,0
2060,6,28,3,25,64.5,1.3,2.8,35,19,1,0,0
2060,6,28,4,24.5,66.7,0.9,2.4,36,17,31,0,0
2060,6,28,5,24.7,65.7,0.4,1.7,297,15,182,16,0
2060,6,28,6,26,62.5,0.4,1.4,214,12,355,62,403
2060,6,28,7,27.7,57.1,0.7,2,180,15,531,95,611
2060,6,28,8,29.5,54.1,0.6,2.5,243,17,689,88,779
2060,6,28,9,31.3,49.6,0.9,3.3,34,19,811,140,781
2060,6,28,10,32.8,46.4,1.2,3.5,56,21,909,336,727
2060,6,28,11,34.2,40.6,1.2,5,90,23,966,231,848
2060,6,28,12,35.2,35.7,1.4,5,54,25,928,296,695
2060,6,28,13,35.9,32.6,1.7,6.3,68,27,946,269,746
2060,6,28,14,36,28.4,2,6.8,47,29,779,374,470
2060,6,28,15,35.2,31.9,2.5,7.3,38,31,342,303,51
2060,6,28,16,34.4,34.6,2.1,5.2,61,33,398,325,111
2060,6,28,17,34.5,33.7,1.8,5.3,84,35,338,244,179
2060,6,28,18,33.8,31.3,1.4,5.1,73,38,135,133,6
2060,6,28,19,32.1,37.5,1.6,3.9,75,41,6,6,0
2060,6,28,20,30.5,43.2,2.2,3.5,43,44,0,0,0
2060,6,28,21,29.5,46.6,2.8,4.6,41,47,0,0,0
2060,6,28,22,28.1,52,1.5,3.8,34,50,0,0,0
2060,6,28,23,26.7,59.6,0.9,1.6,58,53,0,0,0
2060,6,29,0,25.8,64,1,2.3,53,56,0,0,0
2060,6,29,1,25.2,65.9,0.7,1.6,31,59,0,0,0
2060,6,29,2,24.8,66.7,1.4,2.8,34,62,0,0,0
2060,6,29,3,24.4,68.4,0.7,1.6,99,66,2,0,0
2060,6,29,4,24.4,70.1,0.3,0.9,153,69,48,0,0
2060,6,29,5,24.9,65.9,1.3,4.6,260,72,130,15,0
2060,6,29,6,25.6,61,1.2,3.8,270,75,155,73,375
2060,6,29,7,26.9,59.1,3.9,9.9,266,77,239,165,196
2060,6,29,8,26.8,62.5,4.2,11.1,260,79,166,162,7
2060,6,29,9,26.7,63,3.2,8.4,274,81,280,270,14
2060,6,29,10,25.2,68,2.4,8.9,294,83,143,143,0
2060,6,29,11,24.3,73.1,1.4,4.6,278,85,362,326,41
2060,6,29,12,26.3,63.3,2.3,5.5,209,88,801,419,420
2060,6,29,13,26.3,65.8,2.8,5.5,180,90,607,420,205
2060,6,29,14,26,65.5,2,5.1,196,92,417,381,41
2060,6,29,15,26.4,61.9,1.3,3.4,198,94,274,263,14
2060,6,29,16,24.9,73.4,0.9,4,292,96,49,49,0
2060,6,29,17,24.3,78,1,3.3,307,98,69,69,0
2060,6,29,18,24.2,78.5,1.4,4.6,347,100,26,26,0
2060,6,29,19,22.5,80.7,1.9,5.8,308,100,2,0,0
2060,6,29,20,21.7,81.5,2.7,6.6,299,100,0,0,0
2060,6,29,21,21.2,85.4,1.6,5.4,318,100,0,0,0
2060,6,29,22,20.9,86.3,2.4,8.6,293,100,0,0,0
2060,6,29,23,20.5,85.6,3,8.4,285,100,0,0,0
2060,6,30,0,20.2,85.4,2.9,7.6,278,100,0,0,0
2060,6,30,1,19.6,86.5,3.2,6.9,272,100,0,0,0
2060,6,30,2,19.4,84.5,2.3,6.1,275,100,0,0,0
2060,6,30,3,19,83.8,2.1,6,293,100,0,0,0
2060,6,30,4,18.3,83.8,1.6,4.2,274,100,3,0,0
2060,6,30,5,18.2,81.7,1.2,2.9,255,100,28,28,0
2060,6,30,6,18.6,78.4,1.1,3.1,260,100,53,53,0
2060,6,30,7,19,76.6,1.5,4.5,282,98,102,102,0
2060,6,30,8,19.2,73,1.7,4.3,273,96,171,170,1
2060,6,30,9,19.6,66.2,1.2,3,214,94,172,172,0
2060,6,30,10,19.9,63.5,1.8,5.5,196,92,189,188,1
2060,6,30,11,19.7,73,2.3,4.3,182,90,262,259,3
2060,6,30,12,20.5,68.4,2.8,5.3,188,88,386,378,8
2060,6,30,13,21.7,56.5,2.9,5.6,186,83,765,459,338
2060,6,30,14,22,49.6,2.4,6,197,79,650,424,262
2060,6,30,15,22.3,47.3,2.3,5.3,214,75,491,382,139
2060,6,30,16,22.3,48.2,1.9,4.6,193,71,345,329,24
2060,6,30,17,22.2,49,1.8,4.1,184,67,177,176,1
2060,6,30,18,21.9,50.8,1.4,3.4,148,68,110,110,0
2060,6,30,19,21.5,52.8,1.3,3,119,68,15,15,0
2060,6,30,20,21.1,55.3,1.2,2.9,108,69,0,0,0
2060,6,30,21,20.8,58.1,1.1,2.6,105,69,0,0,0
2060,6,30,22,20.5,60.7,1,2.5,97,69,0,0,0
2060,6,30,23,20.3,63.7,0.8,2.1,101,69,0,0,0
2060,7,1,0,20.2,66.2,0.7,1.9,104,68,0,0,0
2060,7,1,1,20.2,68.6,0.6,1.7,116,66,0,0,0
2060,7,1,2,20.2,70.1,0.5,1.5,120,65,0,0,0
2060,7,1,3,20.4,70.7,0.4,1.3,137,64,2,0,0
2060,7,1,4,20.5,71.3,0.3,1.2,129,63,35,35,0
2060,7,1,5,21.1,69.8,0.3,1.4,147,64,137,95,175
2060,7,1,6,21.7,68,0.4,1.7,189,64,288,147,353
2060,7,1,7,23.1,64,0.6,2.3,199,67,452,206,444
2060,7,1,8,24.6,60,1,3.4,186,71,625,229,573
2060,7,1,9,26.3,54.4,0.8,3.4,196,75,734,305,536
2060,7,1,10,28.6,46.4,1.3,3.7,204,79,767,375,447
2060,7,1,11,29.8,37.8,1.3,5.1,270,83,920,326,653
2060,7,1,12,31.1,35.1,1.8,6.8,322,88,873,382,544
2060,7,1,13,29.3,37.4,2,9.2,309,90,338,308,36
2060,7,1,14,28.6,41.2,1.9,7.9,295,92,221,219,2
2060,7,1,15,26.3,53.3,1.9,7.6,297,94,129,129,0
2060,7,1,16,24.7,62.9,1.3,6.1,169,96,62,62,0
2060,7,1,17,23.1,69.3,2.3,6.5,167,98,46,46,0
2060,7,1,18,22.1,75.3,2.9,11.4,202,100,13,13,0
2060,7,1,19,21.4,77.3,4.1,9.9,177,100,1,0,0
2060,7,1,20,20.9,75.1,4.3,9.1,176,100,1,0,0
2060,7,1,21,20.6,75.4,2.4,7.1,146,100,0,0,0
2060,7,1,22,20.6,75.8,1.1,3.9,163,100,0,0,0
2060,7,1,23,20.6,74.7,0.8,2.9,309,100,0,0,0
2060,7,2,0,20.4,75.3,2.2,6.3,270,100,0,0,0
2060,7,2,1,20.6,74.1,1.2,5,221,100,0,0,0
2060,7,2,2,20.3,74,1.1,5.8,174,100,0,0,0
2060,7,2,3,20.1,76.7,1.5,4,176,100,0,0,0
2060,7,2,4,20,78.9,1.1,2.6,197,100,5,5,0
2060,7,2,5,20.2,80.2,1.5,4.8,200,100,21,21,0
2060,7,2,6,20.4,77.4,1.2,3.4,211,100,42,42,0
2060,7,2,7,20.7,74.6,1.7,4,197,100,82,82,0
2060,7,2,8,20.8,74,2.2,6.8,212,100,104,104,0
2060,7,2,9,20.1,77.6,2.5,8.2,268,100,52,52,0
2060,7,2,10,18.9,76.5,2,6.7,288,100,75,75,0
2060,7,2,11,19,77.8,1.5,6.5,278,100,151,151,0
2060,7,2,12,19.3,75.8,0.7,3.1,189,100,239,236,4
2060,7,2,13,20.2,74.3,2.3,4.8,185,90,540,390,177
2060,7,2,14,20.7,70.9,1.9,4.8,174,79,377,330,62
2060,7,2,15,18.4,75.6,1.8,8.6,294,69,39,39,0
2060,7,2,16,18.9,75.6,1.1,3,185,58,84,84,0
2060,7,2,17,19.8,74.8,1.1,3.8,191,48,196,148,142
2060,7,2,18,20.4,72.5,1.5,4.2,216,38,71,69,13
2060,7,2,19,19.7,73,0.8,4.7,309,41,4,4,0
2060,7,2,20,19.1,77.3,0.5,1.8,104,44,0,0,0
2060,7,2,21,19.4,77.9,0.8,2.7,196,47,0,0,0
2060,7,2,22,19.4,74.2,1.4,5.5,231,50,0,0,0
2060,7,2,23,19.2,67.7,1.1,5.1,236,53,0,0,0
2060,7,3,0,18.8,69.5,0.8,3,256,56,0,0,0
2060,7,3,1,18.5,70.5,0.7,3.9,189,59,0,0,0
2060,7,3,2,18.4,70,0.8,2.3,173,62,0,0,0
2060,7,3,3,18.7,73.5,0.9,3,186,66,3,0,0
2060,7,3,4,18.7,74.7,1.1,3.6,190,69,32,32,0
2060,7,3,5,19.1,75,0.8,2.1,187,72,147,89,246
2060,7,3,6,19.9,71.2,1.1,3.5,190,75,321,119,510
2060,7,3,7,20.7,62.3,1.9,5,198,79,497,152,627
2060,7,3,8,21.3,55.2,1.9,5.3,223,83,668,219,652
2060,7,3,9,22.5,53.9,2.7,6.9,260,88,629,399,288
2060,7,3,10,22.1,54.3,2.3,5.8,236,92,340,310,34
2060,7,3,11,21.5,62,1.9,5.5,262,96,164,164,1
2060,7,3,12,21.2,65.4,2.2,9.4,258,100,312,306,7
2060,7,3,13,22,60.1,3.1,10.4,244,100,252,250,3
2060,7,3,14,19.7,64,4.6,11.1,266,100,106,106,0
2060,7,3,15,17.9,74.1,5.5,13.4,266,100,74,74,0
2060,7,3,16,17.7,77.3,5.2,13.4,248,100,41,41,0
2060,7,3,17,18.3,74.7,5,13.2,246,100,51,51,0
2060,7,3,18,18.7,73.4,4,14.4,237,100,24,24,0
2060,7,3,19,18.5,74.9,3.9,10,219,97,2,0,0
2060,7,3,20,18.4,74.8,3.7,10.5,218,94,0,0,0
2060,7,3,21,18.4,75.8,4.5,10.6,206,91,0,0,0
2060,7,3,22,18.5,72,4.6,10.7,212,88,0,0,0
2060,7,3,23,18.9,70.5,4,9.3,227,84,0,0,0
2060,7,4,0,18.8,73,3.8,9.3,221,81,0,0,0
2060,7,4,1,18.6,71.6,4.8,11.4,229,78,0,0,0
2060,7,4,2,18.4,73.3,4.2,9,220,75,0,0,0
2060,7,4,3,17.9,70.7,4.9,14.1,227,72,0,0,0
2060,7,4,4,17,74,6,16.9,244,69,5,5,0
2060,7,4,5,16.9,72.7,5.6,14.9,239,66,96,92,16
2060,7,4,6,17.3,68.1,6.7,14.8,259,62,154,145,26
2060,7,4,7,17.8,63.8,4.2,10.1,266,65,450,255,353
2060,7,4,8,19,59.8,4.8,10.4,257,67,489,315,254
2060,7,4,9,16.7,66.6,5.1,16.8,273,69,186,186,1
2060,7,4,10,15.7,69.1,3.3,11.4,256,71,292,287,5
2060,7,4,11,18.2,60.7,4.8,15.1,248,73,552,458,103
2060,7,4,12,18.4,56.8,5.4,13,234,75,603,487,130
2060,7,4,13,18.8,54.1,6.1,13.3,224,75,549,428,141
2060,7,4,14,18.6,54.9,6,17,239,75,640,368,356
2060,7,4,15,18.1,61.3,5.4,15.9,233,75,402,315,135
2060,7,4,16,17.3,65.3,5.3,13.4,236,75,362,222,279
2060,7,4,17,17.7,58.6,4.6,12,232,75,160,144,47
2060,7,4,18,17.3,57,4.8,14.3,234,75,30,30,0
2060,7,4,19,16.8,57.7,5.1,13.3,238,76,14,14,0
2060,7,4,20,16.5,62.4,5,13.6,243,77,0,0,0
2060,7,4,21,15.9,70.6,4.1,9.7,247,78,0,0,0
2060,7,4,22,15.9,68,4.7,14.8,238,79,0,0,0
2060,7,4,23,16,65.6,5.9,16.2,245,80,0,0,0
2060,7,5,0,16.1,65.5,5.9,14.3,248,81,0,0,0
2060,7,5,1,15.9,68.7,4.9,11.7,242,82,0,0,0
2060,7,5,2,15.9,68.7,5.2,13.6,246,83,0,0,0
2060,7,5,3,15.7,72.3,4.8,11.5,248,84,0,0,0
2060,7,5,4,15.6,75.5,4.1,10.6,252,85,5,5,0
2060,7,5,5,15.7,75,4.3,12.3,248,86,51,51,0
2060,7,5,6,15.9,74.8,4.8,11.1,248,88,64,64,0
2060,7,5,7,16.4,72.6,4.3,10,242,90,221,213,15
2060,7,5,8,16.7,73.3,4.2,10.7,236,92,204,201,4
2060,7,5,9,17.5,68,5.1,12.7,240,94,462,376,109
2060,7,5,10,18.2,62.1,5.9,15.9,233,96,369,360,11
2060,7,5,11,17.8,63.6,5.4,13.1,240,98,212,205,7
2060,7,5,12,18,64.7,5.5,14.2,245,100,229,227,2
2060,7,5,13,18.6,60,5.3,13.8,244,98,244,242,2
2060,7,5,14,18.7,61.7,5.8,14.6,251,96,316,310,9
2060,7,5,15,19.5,55.1,5.1,14.1,243,94,409,299,170
2060,7,5,16,18.8,61,5.2,13,246,92,160,160,1
2060,7,5,17,18.4,65.3,4.6,12,244,90,70,70,0
2060,7,5,18,18.1,64.9,3.9,9.2,252,88,54,54,0
2060,7,5,19,18.2,61.8,4.4,10.4,253,89,9,9,0
2060,7,5,20,18.2,60.5,4,10.3,242,90,0,0,0
2060,7,5,21,17.8,60.1,3.3,8.5,235,91,0,0,0
2060,7,5,22,17.4,62.7,3,8.6,230,92,0,0,0
2060,7,5,23,17.4,61.6,4,11.5,238,93,0,0,0
2060,7,6,0,17.6,59.5,4.1,11.7,238,94,0,0,0
2060,7,6,1,17.8,57.2,4.4,12.7,231,95,0,0,0
2060,7,6,2,17.9,56.1,3.5,11.4,226,96,0,0,0
2060,7,6,3,17.6,59.4,3.3,10.1,243,97,0,0,0
2060,7,6,4,17.4,63.4,4.3,12.8,232,98,6,6,0
2060,7,6,5,17.9,60.7,3.1,8.8,225,99,18,18,0
2060,7,6,6,17.8,62.6,4,9.4,238,100,59,59,0
2060,7,6,7,18.4,61.7,4.6,11.6,236,98,97,97,0
2060,7,6,8,19.8,59.5,3.5,8.9,219,96,298,281,26
2060,7,6,9,21.4,56.8,5,12,236,94,584,362,280
2060,7,6,10,22.1,58.5,6,13,250,92,514,422,106
2060,7,6,11,23.3,56.1,6.9,16.3,247,90,646,404,267
2060,7,6,12,22.9,57.8,6.7,16.2,253,88,306,282,26
2060,7,6,13,23.1,58.2,6.2,13.4,264,77,199,198,2
2060,7,6,14,23.1,59.9,5.5,15,257,67,143,143,0
2060,7,6,15,23.8,58.9,5,11.4,261,56,267,247,32
2060,7,6,16,24.5,55.9,3.7,12.9,257,46,293,233,119
2060,7,6,17,25,50.9,6,14.7,250,35,279,106,506
2060,7,6,18,24.4,50.9,5.4,13,245,25,134,50,471
2060,7,6,19,23.5,52.5,5.4,11.7,244,30,16,16,0
2060,7,6,20,22.7,54.1,4.4,10.9,247,35,0,0,0
2060,7,6,21,22.2,55.3,3.8,8.9,245,41,0,0,0
2060,7,6,22,22.1,55.9,4,8.3,247,46,0,0,0
2060,7,6,23,21.5,58.4,4.1,10,244,51,0,0,0
2060,7,7,0,20.8,61.5,2.4,7.4,260,56,0,0,0
2060,7,7,1,20.2,64.7,1.4,3.3,266,61,0,0,0
2060,7,7,2,19.8,67.4,0.4,3.8,360,67,0,0,0
2060,7,7,3,19.9,68,0.5,1.9,297,72,1,0,0
2060,7,7,4,19.9,71.5,0.3,2.3,270,77,14,14,0
2060,7,7,5,20.5,66.8,1,2.4,198,82,69,69,0
2060,7,7,6,20.7,61.2,1.1,2.4,202,88,160,156,12
2060,7,7,7,21.3,63,1.9,3.7,186,79,252,241,21
2060,7,7,8,22.1,63.8,1.2,3.5,200,71,413,338,110
2060,7,7,9,23.1,57.3,0.6,3.5,191,62,591,363,288
2060,7,7,10,24.2,54.6,0.8,4.7,288,54,812,364,515
2060,7,7,11,26.2,51.5,0.9,4.1,220,46,809,400,452
2060,7,7,12,27,47.2,1.3,5.5,292,38,758,437,357
2060,7,7,13,28.2,44.2,1.5,6.2,282,38,668,434,276
2060,7,7,14,28.5,44.1,2,6.4,285,38,782,214,745
2060,7,7,15,28.4,45.5,2.3,6.8,304,38,645,110,831
2060,7,7,16,28.2,45.9,2.2,6.9,288,38,470,90,763
2060,7,7,17,27.6,45.8,2.6,6.5,288,38,290,83,608
2060,7,7,18,27,47.8,2.1,6.2,311,38,148,68,453
2060,7,7,19,26,49.3,1.7,4.7,335,36,20,20,13
2060,7,7,20,25.3,51.7,1.1,3.7,338,35,1,0,0
2060,7,7,21,24.6,53.8,0.6,2,360,34,0,0,0
2060,7,7,22,24.2,56,0.7,1.6,34,33,0,0,0
2060,7,7,23,23.2,64,0.6,1.4,68,32,0,0,0
2060,7,8,0,22.4,67.1,0.5,1,79,31,0,0,0
2060,7,8,1,21.7,69.5,0.4,1.3,45,30,0,0,0
2060,7,8,2,21.2,70.8,0.4,1,18,29,0,0,0
2060,7,8,3,20.8,72,0.5,1.3,37,28,1,0,0
2060,7,8,4,20.5,73,0.8,1.6,45,27,29,29,0
2060,7,8,5,20.6,72.6,0.8,2.4,79,26,100,85,65
2060,7,8,6,21.5,69,0.4,2.2,194,25,319,215,267
2060,7,8,7,22.3,68.6,0.8,2.4,68,38,141,141,0
2060,7,8,8,23.4,67.5,1,3.6,61,50,516,349,245
2060,7,8,9,25.4,59.7,0.9,3.7,135,62,805,288,651
2060,7,8,10,26.3,55.7,2.4,8.6,241,75,434,383,60
2060,7,8,11,24.4,68.4,3.3,8.4,248,88,130,130,0
2060,7,8,12,22.9,72.5,1.7,5.1,218,100,102,102,0
2060,7,8,13,22.6,73.4,0.7,2.6,172,98,128,128,0
2060,7,8,14,23.3,71.9,1.2,3.9,158,96,409,343,86
2060,7,8,15,23.7,69.8,2,4.6,201,94,400,322,122
2060,7,8,16,23.7,68.7,1.4,2.9,174,92,133,133,0
2060,7,8,17,23.7,69.9,1.2,2.7,135,90,158,149,25
2060,7,8,18,23.6,68.7,0.7,2,196,88,78,67,60
2060,7,8,19,23.4,71,0.5,1.4,194,89,17,17,0
2060,7,8,20,23.4,70.6,3.6,12.2,219,90,0,0,0
2060,7,8,21,22.9,73.2,4.2,12.2,186,91,0,0,0
2060,7,8,22,22.6,77.8,1.9,6.6,203,92,0,0,0
2060,7,8,23,22.5,76.8,0.9,3.1,249,93,0,0,0
2060,7,9,0,21.9,73.1,2.1,5.8,270,94,0,0,0
2060,7,9,1,21.6,70.6,2.9,6.3,268,95,0,0,0
2060,7,9,2,21.6,69.9,3,8.5,256,96,0,0,0
2060,7,9,3,21.2,72,2.6,7.4,249,97,0,0,0
2060,7,9,4,20.6,74.2,2.1,6,231,98,7,7,0
2060,7,9,5,20.6,73.8,1.6,4.2,240,99,30,30,0
2060,7,9,6,20.9,71.8,1.6,3.8,217,100,76,76,0
2060,7,9,7,20.9,73.3,1.6,5,250,100,52,52,0
2060,7,9,8,20.2,78.4,3,11,286,100,71,71,0
2060,7,9,9,19.4,78.3,3.1,9.2,285,100,125,125,0
2060,7,9,10,18.8,76.1,2.4,6.8,282,100,90,90,0
2060,7,9,11,18.3,75.8,1.4,7.1,283,100,164,163,1
2060,7,9,12,17.9,72.5,1.4,4,198,100,149,149,0
2060,7,9,13,17.9,73,2,4.9,180,98,125,125,0
2060,7,9,14,17.7,71.8,2,5.6,174,96,113,113,0
2060,7,9,15,17.6,75.1,1.8,4.9,186,94,82,82,0
2060,7,9,16,17.4,79.2,1.7,5.3,180,92,52,52,0
2060,7,9,17,17.2,77.1,1.6,4.7,191,90,109,109,0
2060,7,9,18,16.9,78,1.6,4.9,215,88,21,21,0
2060,7,9,19,16.8,76.4,0.5,3.4,191,89,5,5,0
2060,7,9,20,16.8,77.6,1.4,5.2,197,90,1,0,0
2060,7,9,21,15.5,75.8,3.2,10.4,207,91,0,0,0
2060,7,9,22,15.6,74,1.3,4.1,222,92,1,0,0
2060,7,9,23,15.7,72.4,2.6,8.2,239,93,0,0,0
2060,7,10,0,15.5,74.2,3,7.2,256,94,0,0,0
2060,7,10,1,15.2,74.4,3.6,11.2,251,95,0,0,0
2060,7,10,2,14.9,72.9,3.3,10.4,249,96,0,0,0
2060,7,10,3,14.7,74.8,2.2,5.7,236,97,1,0,0
2060,7,10,4,14.7,73,2.4,7.1,240,98,5,5,0
2060,7,10,5,15,71.9,3,8.5,246,99,50,50,0
2060,7,10,6,15,73.6,3.3,8.9,235,100,51,51,0
2060,7,10,7,15.4,72.8,3.1,7.6,239,98,133,133,0
2060,7,10,8,16.5,68.7,3.3,9.5,247,96,251,248,5
2060,7,10,9,16.9,63.8,4,10.3,252,94,358,347,13
2060,7,10,10,17.2,63.5,3.6,13.7,257,92,454,436,21
2060,7,10,11,16.4,70.1,2.3,8.6,276,90,396,391,6
2060,7,10,12,17.8,57.6,3.9,11,247,88,384,375,11
2060,7,10,13,17.7,61.2,1,4.5,310,90,483,402,95
2060,7,10,14,16.4,68.5,2.1,8.9,276,92,220,218,3
2060,7,10,15,17.2,66.8,3,12.5,258,94,320,307,21
2060,7,10,16,16.5,71.3,2.2,9.2,272,96,241,231,21
2060,7,10,17,16.9,66.7,2.6,6.5,259,98,164,144,60
2060,7,10,18,16.5,70.6,0.9,4.2,284,100,48,48,0
2060,7,10,19,16.1,74.9,0.6,3.1,180,99,3,3,0
2060,7,10,20,15.9,73.4,1.8,5,234,98,0,0,0
2060,7,10,21,15.6,74.3,2.1,4.9,245,97,0,0,0
2060,7,10,22,15.5,75,2.4,6.8,246,96,0,0,0
2060,7,10,23,15.2,79.6,1.9,4.5,270,95,0,0,0
2060,7,11,0,15.2,76.6,1.5,5.2,225,94,0,0,0
2060,7,11,1,15.1,74.4,2.4,7.7,246,93,0,0,0
2060,7,11,2,15.1,75.4,2,6.7,246,92,0,0,0
2060,7,11,3,15.3,73.6,1.2,4.4,225,91,0,0,0
2060,7,11,4,15.3,72.9,2,6,233,90,4,4,0
2060,7,11,5,15.6,74.3,1.8,6.3,248,89,29,29,0
2060,7,11,6,15.8,74.3,2.1,6.4,250,88,66,66,0
2060,7,11,7,16.2,72.3,2.6,6,236,88,132,132,0
2060,7,11,8,16.8,70.7,2.5,6.9,242,88,136,136,0
2060,7,11,9,17.2,69.8,2.7,7.9,228,88,215,214,2
2060,7,11,10,17.1,73.1,2,4.6,223,88,200,199,1
2060,7,11,11,18,72,2.6,5.8,196,88,633,444,209
2060,7,11,12,18.5,71.3,3,6.2,194,88,549,442,120
2060,7,11,13,17.9,72.1,2.1,6.8,223,88,376,364,14
2060,7,11,14,19.1,64,2.5,6.3,202,88,496,371,165
